"username","gender","deg","betweeness","job_cat_simplified","year"
"ID197","female",12,0,"Research Assistant / Associate",2017
"ID201","male",2,0,"Lecturer",2017
"ID205","female",1,0,"Senior Lecturer / Reader",2017
"ID206","female",7,209.283333333333,"Other",2017
"ID210","female",8,0,"Senior Lecturer / Reader",2017
"ID214","female",9,150,"Lecturer",2017
"ID216","male",0,0,"Senior Lecturer / Reader",2017
"ID219","female",14,99.867902287286,"Professor",2017
"ID221","female",31,1387.10535133109,"Other",2017
"ID225","male",8,21.4738095238095,"Senior Lecturer / Reader",2017
"ID226","male",11,49.2414384232782,"Professor",2017
"ID227","male",2,0,"Research Assistant / Associate",2017
"ID232","female",0,0,"Lecturer",2017
"ID241","male",0,0,"Research Assistant / Associate",2017
"ID243","male",6,40.1666666666667,"Senior Lecturer / Reader",2017
"ID244","male",2,0,"Lecturer",2017
"ID245","male",1,0,"Research Assistant / Associate",2017
"ID248","female",0,0,"Senior Lecturer / Reader",2017
"ID250","male",1,0,"Research Fellow",2017
"ID253","female",0,0,"Research Assistant / Associate",2017
"ID254","female",0,0,"Research Fellow",2017
"ID255","female",2,0,"Professor",2017
"ID256","male",0,0,"Research Assistant / Associate",2017
"ID257","female",4,207,"Professor",2017
"ID258","male",2,104,"Professor",2017
"ID259","female",2,0,"Research Assistant / Associate",2017
"ID262","female",0,0,"Other",2017
"ID263","male",0,0,"Research Fellow",2017
"ID268","male",9,82.2826809787982,"Senior Lecturer / Reader",2017
"ID271","male",1,0,"Senior Lecturer / Reader",2017
"ID273","male",0,0,"Lecturer",2017
"ID274","female",0,0,"Research Assistant / Associate",2017
"ID275","female",0,0,"Research Fellow",2017
"ID276","female",0,0,"Other",2017
"ID283","female",1,0,"Other",2017
"ID284","female",1,0,"Other",2017
"ID285","male",2,0,"Professor",2017
"ID288","female",2,0,"Senior Lecturer / Reader",2017
"ID289","female",3,0,"Senior Lecturer / Reader",2017
"ID293","male",2,0,"Research Assistant / Associate",2017
"ID294","female",10,240.734049690457,"Professor",2017
"ID295","female",4,0,"Other",2017
"ID296","male",2,0,"Senior Lecturer / Reader",2017
"ID297","female",1,0,"Professor",2017
"ID298","female",9,174.78535280509,"Professor",2017
"ID301","male",0,0,"Professor",2017
"ID302","male",7,34.5915478312537,"Professor",2017
"ID308","male",3,207,"Professor",2017
"ID310","male",14,201.601510601654,"Professor",2017
"ID311","female",3,104,"Professor",2017
"ID312","male",19,278.900023347036,"Professor",2017
"ID314","male",4,0,"Senior Lecturer / Reader",2017
"ID316","male",0,0,"Other",2017
"ID317","male",0,0,"Other",2017
"ID318","female",1,0,"Research Assistant / Associate",2017
"ID319","female",5,0,"Other",2017
"ID323","female",1,0,"Research Fellow",2017
"ID325","female",1,0,"Research Fellow",2017
"ID329","male",3,0.5,"Research Fellow",2017
"ID332","female",0,0,"Other",2017
"ID333","female",12,246.003343185183,"Professor",2017
"ID337","male",5,104,"Other",2017
"ID340","male",0,0,"Other",2017
"ID343","male",19,533.397633306778,"Professor",2017
"ID344","male",3,0,"Research Fellow",2017
"ID345","male",2,0,"Professor",2017
"ID346","male",0,0,"Research Assistant / Associate",2017
"ID349","male",3,134,"Professor",2017
"ID351","male",1,0,"Senior Lecturer / Reader",2017
"ID352","female",0,0,"Research Assistant / Associate",2017
"ID354","male",0,0,"Senior Lecturer / Reader",2017
"ID358","female",0,0,"Other",2017
"ID359","female",4,3.5,"Professor",2017
"ID360","female",1,0,"Research Assistant / Associate",2017
"ID361","male",14,549.403294783132,"Professor",2017
"ID363","female",0,0,"Research Fellow",2017
"ID365","female",1,0,"Research Fellow",2017
"ID369","male",5,104,"Lecturer",2017
"ID373","female",4,0,"Other",2017
"ID375","male",0,0,"Lecturer",2017
"ID378","male",31,1387.10535133109,"Professor",2017
"ID380","male",7,30.229821566142,"Professor",2017
"ID382","male",2,0,"Senior Lecturer / Reader",2017
"ID384","male",3,4.11959706959707,"Professor",2017
"ID386","male",1,0,"Lecturer",2017
"ID387","male",19,276.007162442175,"Professor",2017
"ID388","male",4,30,"Professor",2017
"ID389","male",4,306,"Research Fellow",2017
"ID391","male",8,139.942567432567,"Professor",2017
"ID395","female",6,0,"Research Fellow",2017
"ID396","male",12,0,"Student",2017
"ID398","male",1,0,"Professor",2017
"ID401","female",0,0,"Student",2017
"ID404","male",0,0,"Research Assistant / Associate",2017
"ID409","male",4,86,"Professor",2017
"ID410","male",0,0,"Research Assistant / Associate",2017
"ID413","female",2,104,"Other",2017
"ID415","female",0,0,"Senior Lecturer / Reader",2017
"ID416","male",0,0,"Research Assistant / Associate",2017
"ID417","male",0,0,"Other",2017
"ID421","male",3,30,"Research Fellow",2017
"ID424","male",1,0,"Research Fellow",2017
"ID427","female",3,0,"Research Fellow",2017
"ID428","female",0,0,"Research Fellow",2017
"ID429","female",0,0,"Lecturer",2017
"ID430","male",6,31.3333333333333,"Professor",2017
"ID432","female",2,0,"Lecturer",2017
"ID433","female",0,0,"Other",2017
"ID434","male",7,51,"Senior Lecturer / Reader",2017
"ID435","male",0,0,"Research Assistant / Associate",2017
"ID436","female",0,0,"Research Fellow",2017
"ID437","female",1,0,"Senior Lecturer / Reader",2017
"ID440","male",0,0,"Other",2017
"ID441","female",0,0,"Other",2017
"ID442","male",1,0,"Other",2017
"ID443","female",1,0,"Other",2017
"ID445","male",2,0,"Other",2017
"ID447","female",0,0,"Other",2017
"ID448","male",6,864,"Professor",2017
"ID449","male",0,0,"Other",2017
"ID452","female",1,0,"Research Assistant / Associate",2017
"ID454","male",3,0,"Professor",2017
"ID457","male",0,0,"Other",2017
"ID459","male",13,360.876420801421,"Professor",2017
"ID460","male",10,58,"Professor",2017
"ID462","female",0,0,"Research Assistant / Associate",2017
"ID464","female",9,51.5323176823177,"Professor",2017
"ID465","male",0,0,"Other",2017
"ID469","female",0,0,"Lecturer",2017
"ID470","male",0,0,"Research Fellow",2017
"ID473","male",7,232.333333333333,"Professor",2017
"ID475","female",8,0,"Senior Lecturer / Reader",2017
"ID476","male",4,0,"Lecturer",2017
"ID478","male",8,0,"Senior Lecturer / Reader",2017
"ID479","female",2,0,"Other",2017
"ID480","female",3,0,"Research Fellow",2017
"ID484","male",1,0,"Professor",2017
"ID486","male",0,0,"Other",2017
"ID488","male",12,0,"Other",2017
"ID492","female",1,0,"Professor",2017
"ID494","male",9,221.439528694672,"Professor",2017
"ID495","male",1,0,"Research Assistant / Associate",2017
"ID496","female",0,0,"Other",2017
"ID501","female",0,0,"Lecturer",2017
"ID506","male",9,228,"Other",2017
"ID510","male",0,0,"Research Assistant / Associate",2017
"ID513","male",0,0,"Other",2017
"ID4","female",0,0,"Other",2023
"ID5","female",1,0,"Student",2023
"ID9","male",0,0,"Research Assistant / Associate",2023
"ID10","female",9,0,"Senior Lecturer / Reader",2023
"ID12","male",7,14.246453254348,"Senior Lecturer / Reader",2023
"ID13","male",3,0,"Other",2023
"ID14","female",2,0,"Other",2023
"ID16","female",18,470.270634920635,"Professor",2023
"ID18","male",2,0,"Research Fellow",2023
"ID21","female",7,2.15833333333333,"Lecturer",2023
"ID23","female",0,0,"Other",2023
"ID24","female",13,583.904832954558,"Professor",2023
"ID26","male",7,396.904451757393,"Senior Lecturer / Reader",2023
"ID27","male",0,0,"Research Fellow",2023
"ID29","female",5,43.5022257135376,"Senior Lecturer / Reader",2023
"ID30","male",2,0,"Research Assistant / Associate",2023
"ID31","male",3,0,"Other",2023
"ID33","male",15,1682.50997251674,"Professor",2023
"ID35","male",0,0,"Research Assistant / Associate",2023
"ID38","female",3,0,"Other",2023
"ID39","female",1,0,"Other",2023
"ID41","male",0,0,"Research Assistant / Associate",2023
"ID42","female",1,0,"Research Assistant / Associate",2023
"ID43","male",2,0,"Other",2023
"ID46","female",3,0.5,"Other",2023
"ID48","female",1,0,"Research Fellow",2023
"ID49","male",2,0,"Research Fellow",2023
"ID53","male",12,696.997301587302,"Research Assistant / Associate",2023
"ID55","male",3,0,"Research Assistant / Associate",2023
"ID56","male",3,0,"Senior Lecturer / Reader",2023
"ID57","female",2,0,"Research Assistant / Associate",2023
"ID59","female",8,411,"Senior Lecturer / Reader",2023
"ID61","male",10,51,"Lecturer",2023
"ID63","male",5,507.740027483266,"Professor",2023
"ID69","male",7,0,"Research Fellow",2023
"ID71","female",11,126.076767676768,"Other",2023
"ID74","male",2,0,"Other",2023
"ID78","female",7,115.161382017418,"Research Fellow",2023
"ID83","male",6,7,"Professor",2023
"ID84","female",1,0,"Research Assistant / Associate",2023
"ID85","male",1,0,"Research Assistant / Associate",2023
"ID91","male",11,1250.29247138688,"Professor",2023
"ID93","female",1,0,"Research Assistant / Associate",2023
"ID96","female",0,0,"Other",2023
"ID99","male",3,0,"Research Assistant / Associate",2023
"ID100","female",1,0,"Other",2023
"ID102","male",2,0,"Other",2023
"ID104","female",4,0,"Other",2023
"ID105","female",3,0,"Senior Lecturer / Reader",2023
"ID106","female",11,1113.07676767677,"Professor",2023
"ID107","male",10,394.487588198344,"Research Assistant / Associate",2023
"ID108","male",3,0,"Professor",2023
"ID112","male",3,0,"Other",2023
"ID115","female",11,1194,"Senior Lecturer / Reader",2023
"ID116","male",1,0,"Research Fellow",2023
"ID117","male",6,13,"Senior Lecturer / Reader",2023
"ID119","male",12,3637,"Research Assistant / Associate",2023
"ID120","male",8,167.116053391053,"Research Fellow",2023
"ID121","male",3,0,"Research Assistant / Associate",2023
"ID123","male",0,0,"Student",2023
"ID126","female",3,0,"Other",2023
"ID129","male",1,0,"Other",2023
"ID130","male",0,0,"Research Fellow",2023
"ID131","female",3,931,"Other",2023
"ID139","male",0,0,"Research Assistant / Associate",2023
"ID141","male",6,10.65,"Senior Lecturer / Reader",2023
"ID142","female",0,0,"Other",2023
"ID144","female",3,0,"Research Assistant / Associate",2023
"ID145","male",0,0,"Professor",2023
"ID147","female",1,0,"Research Fellow",2023
"ID151","female",1,0,"Research Fellow",2023
"ID152","female",0,0,"Lecturer",2023
"ID154","male",17,901.013155845116,"Professor",2023
"ID155","female",3,0,"Other",2023
"ID157","female",6,8.15333333333334,"Research Fellow",2023
"ID159","female",11,1250.29247138688,"Senior Lecturer / Reader",2023
"ID162","male",8,139,"Senior Lecturer / Reader",2023
"ID164","female",2,0,"Research Assistant / Associate",2023
"ID165","female",0,0,"Lecturer",2023
"ID166","male",15,1112.70047619048,"Professor",2023
"ID168","male",7,283.833333333333,"Senior Lecturer / Reader",2023
"ID169","male",0,0,"Senior Lecturer / Reader",2023
"ID171","male",7,342.5,"Professor",2023
"ID172","male",1,0,"Senior Lecturer / Reader",2023
"ID173","female",1,0,"Research Assistant / Associate",2023
"ID174","female",2,0.5,"Research Assistant / Associate",2023
"ID175","male",3,0,"Other",2023
"ID176","male",0,0,"Research Assistant / Associate",2023
"ID178","male",2,0,"Research Fellow",2023
"ID180","male",3,0,"Research Assistant / Associate",2023
"ID186","male",4,24,"Research Fellow",2023
"ID187","female",1,0,"Research Assistant / Associate",2023
"ID189","female",6,0,"Other",2023
"ID191","female",6,0,"Research Fellow",2023
"ID194","male",0,0,"Student",2023
"ID195","female",11,126.076767676768,"Professor",2023
"ID196","female",1,0,"Research Assistant / Associate",2023
"ID199","female",5,139,"Research Fellow",2023
"ID201","male",1,0,"Lecturer",2023
"ID203","female",3,0,"Research Assistant / Associate",2023
"ID204","female",5,32.0760317460317,"Research Fellow",2023
"ID206","female",2,0,"Other",2023
"ID213","male",0,0,"Research Assistant / Associate",2023
"ID214","female",3,0,"Lecturer",2023
"ID216","male",2,0,"Senior Lecturer / Reader",2023
"ID219","female",8,64.5131199210147,"Professor",2023
"ID220","female",2,0,"Research Assistant / Associate",2023
"ID221","female",3,2.59774436090226,"Other",2023
"ID225","male",2,0,"Senior Lecturer / Reader",2023
"ID226","male",3,3.875,"Professor",2023
"ID227","male",4,1.33333333333333,"Research Assistant / Associate",2023
"ID228","female",4,0,"Research Assistant / Associate",2023
"ID229","male",0,0,"Other",2023
"ID237","male",2,0,"Other",2023
"ID241","male",1,0,"Research Assistant / Associate",2023
"ID242","male",0,0,"Research Assistant / Associate",2023
"ID243","male",2,1056,"Senior Lecturer / Reader",2023
"ID244","male",3,0,"Lecturer",2023
"ID245","male",5,0.166666666666667,"Research Assistant / Associate",2023
"ID246","male",0,0,"Research Fellow",2023
"ID254","female",10,3.93507936507937,"Research Fellow",2023
"ID255","female",9,780.652222222224,"Professor",2023
"ID256","male",10,3.93507936507937,"Research Assistant / Associate",2023
"ID257","female",1,0,"Professor",2023
"ID258","male",0,0,"Professor",2023
"ID263","male",1,0,"Research Fellow",2023
"ID268","male",19,2099.75610272046,"Senior Lecturer / Reader",2023
"ID270","female",0,0,"Research Assistant / Associate",2023
"ID271","male",2,139,"Senior Lecturer / Reader",2023
"ID273","male",0,0,"Lecturer",2023
"ID274","female",3,0,"Research Assistant / Associate",2023
"ID276","female",1,0,"Other",2023
"ID280","female",2,0,"Other",2023
"ID282","female",0,0,"Other",2023
"ID283","female",10,1179,"Other",2023
"ID284","female",6,9,"Other",2023
"ID285","male",8,89.9325330069516,"Professor",2023
"ID287","female",4,68.5,"Research Assistant / Associate",2023
"ID288","female",2,0,"Senior Lecturer / Reader",2023
"ID294","female",3,139,"Professor",2023
"ID296","male",5,0,"Senior Lecturer / Reader",2023
"ID297","female",3,937,"Professor",2023
"ID298","female",9,411,"Professor",2023
"ID301","male",1,0,"Professor",2023
"ID302","male",12,689.867533528563,"Professor",2023
"ID305","female",1,0,"Other",2023
"ID308","male",4,0,"Professor",2023
"ID309","female",2,0,"Other",2023
"ID310","male",13,1249,"Professor",2023
"ID312","male",13,527.446191115035,"Professor",2023
"ID314","male",2,3,"Senior Lecturer / Reader",2023
"ID315","female",1,0,"Other",2023
"ID317","male",0,0,"Other",2023
"ID319","female",0,0,"Other",2023
"ID325","female",0,0,"Research Fellow",2023
"ID327","female",5,0,"Research Assistant / Associate",2023
"ID329","male",4,675,"Research Fellow",2023
"ID341","male",7,0,"Research Assistant / Associate",2023
"ID343","male",2,149.756694149933,"Professor",2023
"ID345","male",1,0,"Professor",2023
"ID347","female",0,0,"Research Assistant / Associate",2023
"ID348","female",1,0,"Research Assistant / Associate",2023
"ID349","male",5,6,"Professor",2023
"ID354","male",2,1,"Senior Lecturer / Reader",2023
"ID359","female",5,2,"Professor",2023
"ID360","female",2,0,"Research Assistant / Associate",2023
"ID361","male",2,76.676138594377,"Professor",2023
"ID362","female",2,0,"Research Assistant / Associate",2023
"ID363","female",1,0,"Research Fellow",2023
"ID366","male",0,0,"Research Assistant / Associate",2023
"ID368","male",10,57.0767676767677,"Other",2023
"ID369","male",1,0,"Lecturer",2023
"ID375","male",0,0,"Lecturer",2023
"ID376","male",11,637.657142857143,"Research Assistant / Associate",2023
"ID378","male",28,4779.40602377186,"Professor",2023
"ID384","male",7,54.7522257135376,"Professor",2023
"ID386","male",0,0,"Lecturer",2023
"ID387","male",13,742.890328578136,"Professor",2023
"ID389","male",10,342.450476190477,"Research Fellow",2023
"ID390","male",3,0,"Research Assistant / Associate",2023
"ID391","male",11,547.328881575941,"Professor",2023
"ID395","female",3,0,"Research Fellow",2023
"ID396","male",0,0,"Student",2023
"ID398","male",0,0,"Professor",2023
"ID405","male",1,0,"Other",2023
"ID407","female",3,0,"Research Assistant / Associate",2023
"ID409","male",1,0,"Professor",2023
"ID410","male",0,0,"Research Assistant / Associate",2023
"ID411","male",6,0,"Research Fellow",2023
"ID413","female",0,0,"Other",2023
"ID414","male",0,0,"Other",2023
"ID415","female",2,0,"Senior Lecturer / Reader",2023
"ID416","male",0,0,"Research Assistant / Associate",2023
"ID417","male",2,0,"Other",2023
"ID419","female",7,0,"Other",2023
"ID421","male",1,0,"Research Fellow",2023
"ID422","female",3,0,"Research Assistant / Associate",2023
"ID428","female",0,0,"Research Fellow",2023
"ID430","male",3,0,"Professor",2023
"ID432","female",0,0,"Lecturer",2023
"ID433","female",6,8.5,"Other",2023
"ID434","male",6,203.5,"Senior Lecturer / Reader",2023
"ID435","male",0,0,"Research Assistant / Associate",2023
"ID436","female",6,2.33333333333333,"Research Fellow",2023
"ID437","female",2,139,"Senior Lecturer / Reader",2023
"ID440","male",0,0,"Other",2023
"ID442","male",5,0,"Other",2023
"ID444","male",1,0,"Research Assistant / Associate",2023
"ID448","male",8,44.1915873015873,"Professor",2023
"ID449","male",0,0,"Other",2023
"ID455","female",7,0,"Research Assistant / Associate",2023
"ID459","male",3,277,"Professor",2023
"ID460","male",7,0,"Professor",2023
"ID462","female",0,0,"Research Assistant / Associate",2023
"ID463","female",3,0,"Research Assistant / Associate",2023
"ID464","female",1,0,"Professor",2023
"ID465","male",1,0,"Other",2023
"ID467","female",1,0,"Research Assistant / Associate",2023
"ID469","female",0,0,"Lecturer",2023
"ID470","male",5,133.581659684036,"Research Fellow",2023
"ID473","male",5,206,"Professor",2023
"ID476","male",0,0,"Lecturer",2023
"ID477","male",1,0,"Other",2023
"ID479","female",0,0,"Other",2023
"ID481","female",0,0,"Other",2023
"ID483","male",10,5.6,"Research Assistant / Associate",2023
"ID484","male",6,8.15333333333334,"Professor",2023
"ID487","male",4,0,"Research Fellow",2023
"ID488","male",13,1249,"Other",2023
"ID491","female",2,0,"Other",2023
"ID492","female",6,683,"Professor",2023
"ID493","male",1,0,"Research Assistant / Associate",2023
"ID494","male",2,0,"Professor",2023
"ID495","male",1,0,"Research Assistant / Associate",2023
"ID498","female",2,0,"Research Assistant / Associate",2023
"ID499","male",7,0,"Research Assistant / Associate",2023
"ID501","female",5,0,"Lecturer",2023
"ID506","male",12,19.8939682539682,"Other",2023
"ID507","female",1,0,"Research Assistant / Associate",2023
"ID510","male",1,0,"Research Assistant / Associate",2023
"ID511","male",0,0,"Research Assistant / Associate",2023
"ID513","male",0,0,"Other",2023
